date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-04-24,67,169,107,2287125,66
2026-04-25,86,145,93,2265929,85
2026-04-26,67,156,111,2092060,66
2026-04-27,70,106,93,1288240,67
2026-04-28,37,84,53,1387974,33
2026-04-29,51,82,51,1408725,42
2026-04-30,51,108,74,1682715,51
2026-05-01,142,156,101,2804900,73
2026-05-02,89,230,120,4573937,84
2026-05-03,91,248,138,5356308,87
2026-05-04,117,250,135,4958095,110
2026-05-05,65,175,96,3569572,64
2026-05-06,64,83,57,1161315,33
2026-05-07,27,63,54,826005,27
2026-05-08,36,88,65,1230810,35
2026-05-09,30,124,61,2183540,30
2026-05-10,55,91,65,1317334,39
2026-05-11,46,124,88,1520004,32
2026-05-12,51,190,119,2303334,52
2026-05-13,39,107,72,1360229,36
2026-05-14,33,73,50,773220,33
2026-05-15,51,110,83,1386130,51
2026-05-16,72,238,135,1480910,72
2026-05-17,50,182,107,2595240,37
2026-05-18,29,143,89,1745960,28
2026-05-19,39,111,82,1296720,39
2026-05-20,35,64,64,370915,34
2026-05-21,41,80,73,887825,41
2026-05-22,36,123,89,1677800,36
2026-05-23,68,166,85,3188412,65
2026-05-24,55,86,67,1100360,40
2026-05-25,47,159,118,1959220,46
2026-05-26,42,102,93,1113050,41
2026-05-27,30,66,63,480550,30
2026-05-28,32,98,63,1273150,32
2026-05-29,54,160,104,2750430,49
2026-05-30,44,144,98,2152115,44
2026-05-31,46,54,48,477670,46
2026-06-01,90,128,85,1358220,55
2026-06-02,52,122,90,1198530,52
2026-06-03,47,65,52,477731,47
2026-06-04,55,163,100,2020536,50
2026-06-05,44,89,72,1260956,43
2026-06-06,45,92,52,1458386,45
2026-06-07,38,42,40,293810,38
2026-06-08,16,98,68,1038510,16
2026-06-09,22,40,28,303810,21
2026-06-10,30,42,38,486640,30
2026-06-11,29,134,76,1396340,29
2026-06-12,16,30,18,577210,16
2026-06-13,60,155,95,2088665,59
2026-06-14,13,21,13,320380,12
2026-06-15,14,119,57,1743600,13
2026-06-16,7,37,20,418957,7
2026-06-17,17,38,24,152350,17
2026-06-18,14,36,37,174240,14
2026-06-19,44,75,45,238700,44
2026-06-20,62,151,73,1846230,60
2026-06-21,8,25,13,408400,8
2026-06-22,7,41,33,648150,7
2026-06-23,11,89,55,909700,8
2026-06-24,7,41,30,605550,7
2026-06-25,8,67,34,985950,8
2026-06-26,49,14,51,507100,48
2026-06-27,25,71,40,960370,20
2026-06-28,17,62,50,622750,17
2026-06-29,20,22,20,191290,17
2026-06-30,19,24,42,145860,19
2026-07-01,40,11,7,123860,7
2026-07-02,4,38,33,256410,4
2026-07-03,13,56,34,915760,11
2026-07-04,14,44,23,735330,14
2026-07-05,9,57,35,934380,9
2026-07-06,10,33,14,349350,10
2026-07-07,5,30,29,508320,5
2026-07-08,14,52,32,645610,11
2026-07-09,5,24,12,173050,5
2026-07-10,10,90,55,1270830,10
2026-07-11,19,57,24,968660,19
2026-07-12,9,29,32,454850,9
2026-07-13,4,7,4,41800,3
2026-07-14,7,12,9,93280,7
2026-07-15,7,17,15,162580,7
2026-07-16,7,56,33,708180,6
2026-07-17,14,60,30,914030,10
2026-07-18,41,76,44,1496070,39
2026-07-19,25,72,31,1130745,25
2026-07-20,5,16,6,203630,5
2026-07-21,2,4,1,44000,1
2026-07-22,3,13,3,257600,2
2026-07-23,2,10,2,117700,1
