date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-04-22,51,107,82,1299040,48
2026-04-23,75,164,116,1984910,73
2026-04-24,73,175,113,2323975,72
2026-04-25,86,142,93,2176314,85
2026-04-26,68,156,112,2083260,67
2026-04-27,77,112,100,1316840,74
2026-04-28,35,82,51,1338474,31
2026-04-29,50,81,50,1401575,41
2026-04-30,50,107,73,1675565,50
2026-05-01,141,155,100,2797750,72
2026-05-02,87,227,118,4497157,82
2026-05-03,91,248,138,5356308,87
2026-05-04,115,245,133,4805070,108
2026-05-05,65,175,96,3569572,64
2026-05-06,64,83,57,1161315,33
2026-05-07,26,61,53,894360,26
2026-05-08,36,88,65,1230810,35
2026-05-09,30,124,61,2183540,30
2026-05-10,55,91,65,1317334,39
2026-05-11,47,125,89,1527264,33
2026-05-12,54,195,120,2311364,53
2026-05-13,40,108,73,1361989,37
2026-05-14,31,71,48,757160,31
2026-05-15,51,110,83,1386130,51
2026-05-16,72,238,135,1480910,72
2026-05-17,50,182,107,2595240,37
2026-05-18,29,143,89,1745960,28
2026-05-19,40,113,83,1417720,40
2026-05-20,35,64,64,370915,34
2026-05-21,41,80,73,887825,41
2026-05-22,37,125,90,1694960,37
2026-05-23,66,162,83,2997602,63
2026-05-24,55,86,67,1100360,40
2026-05-25,45,157,116,1943220,44
2026-05-26,40,100,91,1097050,39
2026-05-27,29,65,62,473900,29
2026-05-28,31,97,62,1266500,31
2026-05-29,48,152,98,2650280,43
2026-05-30,40,139,94,2106965,40
2026-05-31,46,54,48,477670,46
2026-06-01,89,126,84,1341060,54
2026-06-02,52,122,90,1198530,52
2026-06-03,47,65,52,477731,47
2026-06-04,55,163,100,2020536,50
2026-06-05,42,85,70,1199356,41
2026-06-06,45,92,52,1458386,45
2026-06-07,38,42,40,293810,38
2026-06-08,15,97,67,1029930,15
2026-06-09,22,40,28,303810,21
2026-06-10,30,42,38,486640,30
2026-06-11,27,132,74,1380280,27
2026-06-12,16,30,18,577210,16
2026-06-13,61,157,96,2088665,60
2026-06-14,12,19,12,320380,11
2026-06-15,13,117,56,1715000,12
2026-06-16,6,36,19,404800,6
2026-06-17,17,38,24,152350,17
2026-06-18,14,36,37,174240,14
2026-06-19,43,73,44,205700,43
2026-06-20,61,149,72,1721970,59
2026-06-21,7,23,12,375400,7
2026-06-22,6,40,32,640120,6
2026-06-23,10,88,54,901670,7
2026-06-24,7,41,30,605550,7
2026-06-25,8,67,34,985950,8
2026-06-26,48,10,49,507100,47
2026-06-27,25,71,40,960370,20
2026-06-28,17,62,50,622750,17
2026-06-29,20,22,20,191290,17
2026-06-30,19,24,42,145860,19
2026-07-01,40,11,7,123860,7
2026-07-02,4,38,33,256410,4
2026-07-03,13,56,34,915760,11
2026-07-04,14,44,23,735330,14
2026-07-05,9,57,35,934380,9
2026-07-06,10,33,14,349350,10
2026-07-07,5,30,29,508320,5
2026-07-08,14,52,32,645610,11
2026-07-09,5,24,12,173050,5
2026-07-10,10,90,55,1270830,10
2026-07-11,18,56,23,958430,18
2026-07-12,9,29,32,454850,9
2026-07-13,4,7,4,41800,3
2026-07-14,7,12,9,93280,7
2026-07-15,7,17,15,162580,7
2026-07-16,7,56,33,708180,6
2026-07-17,14,60,30,914030,10
2026-07-18,41,76,44,1496070,39
2026-07-19,24,70,30,1109185,24
2026-07-20,4,15,5,195600,4
2026-07-21,2,4,1,44000,1
