date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-06-30,25,74,43,1239860,26
2024-07-01,46,54,47,696710,45
2024-07-02,51,65,54,709680,46
2024-07-03,41,91,65,895250,37
2024-07-04,49,120,74,1487678,48
2024-07-05,38,77,45,1025385,36
2024-07-06,57,148,72,2231720,57
2024-07-07,33,76,39,833260,33
2024-07-08,52,55,47,609260,41
2024-07-09,39,86,60,1091510,38
2024-07-10,54,90,66,946430,43
2024-07-11,54,91,67,1022570,50
2024-07-12,46,126,89,1813115,45
2024-07-13,91,255,107,4053882,88
2024-07-14,68,212,101,3161772,68
2024-07-15,42,57,38,617364,37
2024-07-16,28,40,33,294194,28
2024-07-17,32,112,82,1246090,31
2024-07-18,50,100,88,1324170,48
2024-07-19,41,88,67,1229810,40
2024-07-20,59,129,61,1924862,58
2024-07-21,42,129,83,1823520,41
2024-07-22,38,87,43,844850,38
2024-07-23,37,76,50,886080,37
2024-07-24,28,69,49,664200,27
2024-07-25,41,60,46,765040,38
2024-07-26,60,160,86,2067640,60
2024-07-27,71,188,78,2778657,69
2024-07-28,72,195,114,2011504,64
2024-07-29,40,82,44,1091184,38
2024-07-30,37,72,50,858530,32
2024-07-31,38,69,42,647190,33
2024-08-01,91,270,117,4167734,86
2024-08-02,64,171,73,2289300,61
2024-08-03,82,252,99,3118070,81
2024-08-04,39,135,64,1896312,38
2024-08-05,43,85,41,1120087,38
2024-08-06,44,90,48,1190921,43
2024-08-07,41,119,58,1402480,39
2024-08-08,31,49,32,823830,30
2024-08-09,66,171,104,2613162,62
2024-08-10,91,218,119,3422053,84
2024-08-11,99,268,140,4107033,91
2024-08-12,74,188,101,3215923,69
2024-08-13,69,176,88,3035764,58
2024-08-14,46,165,93,2384727,44
2024-08-15,38,104,65,1403771,37
2024-08-16,54,128,74,1874231,52
2024-08-17,32,109,57,1404567,32
2024-08-18,24,75,57,1079125,24
2024-08-19,49,85,54,1439947,41
2024-08-20,27,60,41,605380,26
2024-08-21,23,60,61,592660,20
2024-08-22,25,97,69,1532870,23
2024-08-23,25,121,57,1801058,24
2024-08-24,33,97,49,1306000,33
2024-08-25,32,106,93,1323640,30
2024-08-26,29,116,82,1611920,26
2024-08-27,48,77,86,835230,48
2024-08-28,23,92,76,1044140,21
2024-08-29,34,66,74,810950,32
2024-08-30,22,48,24,599470,21
2024-08-31,19,59,31,800610,19
2024-09-01,25,98,53,1568060,20
2024-09-02,18,29,19,254230,15
2024-09-03,21,43,27,475560,21
2024-09-04,24,60,40,532520,24
2024-09-05,41,73,54,2087260,40
2024-09-06,39,70,64,678550,39
2024-09-07,21,80,39,972680,21
2024-09-08,28,73,34,868080,26
2024-09-09,10,45,34,712880,10
2024-09-10,9,29,12,222800,9
2024-09-11,36,59,39,247330,36
2024-09-12,43,96,60,530850,42
2024-09-13,62,98,81,1050520,55
2024-09-14,87,130,77,1681751,71
2024-09-15,65,143,80,1788311,65
2024-09-16,11,57,31,821150,10
2024-09-17,24,52,31,278950,24
2024-09-18,11,34,15,258600,11
2024-09-19,16,33,17,249520,13
2024-09-20,52,73,56,639740,51
2024-09-21,42,82,61,1516840,37
2024-09-22,24,56,31,931100,24
2024-09-23,8,35,19,232500,8
2024-09-24,24,16,12,113780,12
2024-09-25,39,68,48,387980,39
2024-09-26,42,80,61,507580,40
2024-09-27,26,48,26,779410,20
