date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-13,82,164,92,3119335,75
2026-03-14,68,175,92,3737372,65
2026-03-15,60,152,84,2791466,59
2026-03-16,91,126,86,1842005,75
2026-03-17,64,160,107,2462564,61
2026-03-18,46,101,75,1535170,44
2026-03-19,58,140,93,2652110,57
2026-03-20,105,240,139,4168242,103
2026-03-21,81,190,99,3760952,77
2026-03-22,76,113,68,1576182,48
2026-03-23,65,127,87,1489801,57
2026-03-24,63,143,106,1766836,58
2026-03-25,60,126,97,1477802,55
2026-03-26,88,196,123,3557085,86
2026-03-27,72,214,108,3247990,70
2026-03-28,80,202,95,3521147,80
2026-03-29,58,179,93,3045350,58
2026-03-30,62,109,63,1801604,54
2026-03-31,26,69,47,1016132,26
2026-04-01,153,105,78,1446400,52
2026-04-02,35,71,45,1145740,35
2026-04-03,42,119,79,1679180,37
2026-04-04,42,121,58,1986630,41
2026-04-05,46,79,52,1216550,35
2026-04-06,40,104,67,1478270,38
2026-04-07,62,146,93,2065810,62
2026-04-08,47,128,102,1681667,43
2026-04-09,19,64,55,934286,19
2026-04-10,32,106,58,1236266,32
2026-04-11,38,95,53,1793894,38
2026-04-12,43,126,80,1896110,32
2026-04-13,44,114,100,1391920,35
2026-04-14,32,84,72,1071220,30
2026-04-15,33,85,72,1570290,31
2026-04-16,38,114,87,1531863,35
2026-04-17,34,120,89,1794863,34
2026-04-18,88,163,114,2102203,86
2026-04-19,68,128,87,1619042,56
2026-04-20,55,161,113,2092240,55
2026-04-21,62,138,94,1368477,59
2026-04-22,44,66,72,696180,44
2026-04-23,47,156,110,2048130,47
2026-04-24,47,121,90,1818690,47
2026-04-25,64,103,83,1826934,61
2026-04-26,44,128,95,1663030,43
2026-04-27,36,50,59,555260,36
2026-04-28,13,68,50,1101254,12
2026-04-29,20,46,44,631585,19
2026-04-30,26,80,64,1257245,26
2026-05-01,98,75,43,1492770,38
2026-05-02,42,124,66,2465008,37
2026-05-03,57,147,85,3263418,55
2026-05-04,51,126,90,2939518,48
2026-05-05,31,76,62,1659558,31
2026-05-06,16,21,18,288750,15
2026-05-07,12,21,17,213040,12
2026-05-08,24,69,43,1067490,23
2026-05-09,18,113,49,1817630,18
2026-05-10,30,34,21,508594,18
2026-05-11,12,54,30,670500,7
2026-05-12,31,131,70,1454840,30
2026-05-13,13,35,20,445270,10
2026-05-14,8,37,20,332900,8
2026-05-15,33,52,42,709610,33
2026-05-16,68,229,131,1199480,68
2026-05-17,37,142,74,2159760,24
2026-05-18,11,101,52,1086010,11
2026-05-19,15,54,34,493100,15
2026-05-20,7,29,16,170725,7
2026-05-21,13,40,21,323285,12
2026-05-22,7,42,25,711850,7
2026-05-23,44,113,58,2301327,40
2026-05-24,32,36,27,411370,20
2026-05-25,11,81,50,1117030,11
2026-05-26,13,52,35,621140,13
2026-05-27,12,35,24,157930,12
2026-05-28,14,56,37,491560,14
2026-05-29,22,109,56,1962010,19
2026-05-30,14,66,42,761740,14
2026-05-31,13,17,13,195770,13
2026-06-01,16,62,33,682520,13
2026-06-02,20,57,40,556020,20
2026-06-03,6,20,9,40120,6
2026-06-04,19,87,48,1129086,14
2026-06-05,7,42,33,819466,6
2026-06-06,4,23,8,432866,4
2026-06-07,6,7,7,64020,6
2026-06-08,8,81,58,872520,8
2026-06-09,1,2,1,133200,1
2026-06-10,1,2,1,130800,1
2026-06-11,1,15,4,0,1
