date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-12-20,77,146,88,1816625,75
2024-12-21,55,125,61,2675360,54
2024-12-22,43,117,82,1900610,42
2024-12-23,50,62,54,756604,44
2024-12-24,36,65,46,977740,34
2024-12-25,35,66,50,1119330,31
2024-12-26,29,68,58,996210,28
2024-12-27,44,129,74,2226250,39
2024-12-28,57,177,100,3799204,50
2024-12-29,63,191,89,4102512,63
2024-12-30,52,158,73,3863449,49
2024-12-31,57,162,95,4058989,54
2025-01-01,62,138,69,3541280,43
2025-01-02,44,140,56,3454160,42
2025-01-03,35,110,43,2911240,34
2025-01-04,26,67,60,1866070,22
2025-01-05,28,51,42,785870,20
2025-01-06,32,26,23,276190,18
2025-01-07,41,39,30,378850,22
2025-01-08,35,60,58,687400,31
2025-01-09,39,88,91,1089770,37
2025-01-10,33,83,63,1338595,32
2025-01-11,38,81,64,1710510,37
2025-01-12,28,97,59,1823500,28
2025-01-13,30,51,48,1122270,24
2025-01-14,37,62,62,694440,33
2025-01-15,21,102,69,1009040,20
2025-01-16,40,36,50,407850,25
2025-01-17,35,100,98,1405120,34
2025-01-18,54,149,113,2415080,53
2025-01-19,67,86,85,1309320,42
2025-01-20,34,77,74,1061590,30
2025-01-21,23,85,53,1081150,21
2025-01-22,18,32,47,322920,18
2025-01-23,21,47,53,493710,18
2025-01-24,33,79,82,1424378,32
2025-01-25,36,134,82,2385040,34
2025-01-26,41,69,77,983210,31
2025-01-27,21,58,63,905350,21
2025-01-28,14,50,36,581280,14
2025-01-29,20,70,48,892760,20
2025-01-30,29,82,80,1115570,26
2025-01-31,24,51,52,947440,24
2025-02-01,41,83,42,1618400,27
2025-02-02,25,39,41,615115,25
2025-02-03,15,50,56,588980,15
2025-02-04,19,68,35,818660,18
2025-02-05,18,27,20,408140,18
2025-02-06,13,15,13,213670,12
2025-02-07,17,37,19,500540,17
2025-02-08,20,43,23,816450,20
2025-02-09,28,69,35,1409210,27
2025-02-10,20,52,38,959535,18
2025-02-11,16,37,42,682200,16
2025-02-12,14,51,54,588364,13
2025-02-13,15,22,17,279514,14
2025-02-14,17,35,20,475800,17
2025-02-15,24,58,27,1036100,24
2025-02-16,33,73,54,1181180,21
2025-02-17,12,50,48,640380,12
2025-02-18,18,45,22,569550,17
2025-02-19,29,34,30,204900,26
2025-02-20,15,66,48,855330,13
2025-02-21,31,99,46,1106890,29
2025-02-22,23,125,56,1668380,22
2025-02-23,24,68,29,1479280,24
2025-02-24,21,66,53,823260,18
2025-02-25,10,44,40,686590,10
2025-02-26,16,31,40,316330,16
2025-02-27,26,35,54,217220,24
2025-02-28,19,39,44,538860,17
2025-03-01,38,46,31,797220,24
2025-03-02,50,152,106,1454500,50
2025-03-03,9,11,11,86540,8
2025-03-04,7,13,24,149540,7
2025-03-05,14,63,34,745880,14
2025-03-06,19,46,41,681510,18
2025-03-07,21,45,45,380710,21
2025-03-08,17,45,23,775470,17
2025-03-09,16,68,44,988500,16
2025-03-10,13,19,36,322960,12
2025-03-11,8,58,29,750090,8
2025-03-12,11,21,11,244660,10
2025-03-13,10,20,11,473260,10
2025-03-14,21,35,21,376910,21
2025-03-15,21,41,21,937920,21
2025-03-16,14,22,14,399020,14
2025-03-17,11,12,11,87240,11
2025-03-18,6,7,6,48960,6
2025-03-19,1,2,1,108680,1
2025-03-20,11,27,11,377720,9
