date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-08-08,95,206,106,2469219,86
2025-08-09,106,251,121,4668501,102
2025-08-10,118,303,132,5640236,116
2025-08-11,93,223,109,4368496,90
2025-08-12,83,194,86,3979010,76
2025-08-13,93,218,107,4190644,87
2025-08-14,97,263,117,5628102,87
2025-08-15,64,175,72,3621900,62
2025-08-16,82,216,104,3246870,80
2025-08-17,37,108,43,1638598,37
2025-08-18,76,98,72,1292061,47
2025-08-19,57,127,61,1335251,48
2025-08-20,62,155,79,1962270,58
2025-08-21,46,98,65,1417570,45
2025-08-22,54,80,42,1182952,41
2025-08-23,74,142,84,1847390,73
2025-08-24,42,88,69,1374293,41
2025-08-25,57,77,76,901716,50
2025-08-26,49,121,85,852150,49
2025-08-27,41,54,40,513870,38
2025-08-28,40,61,49,786620,40
2025-08-29,39,99,49,1472050,31
2025-08-30,46,115,88,1567110,46
2025-08-31,31,79,75,1070460,29
2025-09-01,53,91,58,1075740,31
2025-09-02,25,77,50,940910,22
2025-09-03,28,99,63,1078484,24
2025-09-04,26,91,93,875860,22
2025-09-05,26,65,70,927810,25
2025-09-06,65,166,74,2233470,65
2025-09-07,29,83,72,1416910,29
2025-09-08,35,97,58,1305510,29
2025-09-09,26,81,48,552310,26
2025-09-10,23,83,47,985390,21
2025-09-11,35,100,60,1086440,30
2025-09-12,31,88,52,601883,28
2025-09-13,66,116,103,1985413,58
2025-09-14,27,108,77,1250543,27
2025-09-15,26,57,60,588590,23
2025-09-16,42,82,80,717690,40
2025-09-17,27,84,66,899520,26
2025-09-18,29,74,72,800520,29
2025-09-19,35,94,56,1183170,34
2025-09-20,45,141,77,1591655,44
2025-09-21,32,63,55,938550,31
2025-09-22,28,92,52,638560,23
2025-09-23,25,59,56,741991,24
2025-09-24,50,131,92,1227050,49
2025-09-25,58,143,99,1489890,53
2025-09-26,42,91,80,1066600,35
2025-09-27,46,119,91,1997530,46
2025-09-28,18,70,41,922240,18
2025-09-29,38,139,87,1184901,38
2025-09-30,32,68,44,746000,20
2025-10-01,29,100,58,547780,29
2025-10-02,34,89,63,709510,34
2025-10-03,36,63,43,672540,26
2025-10-04,19,98,48,1765000,19
2025-10-05,27,38,27,315010,24
2025-10-06,13,39,38,650870,13
2025-10-07,18,68,45,1035770,16
2025-10-08,15,56,36,635580,15
2025-10-09,15,30,38,285010,13
2025-10-10,24,72,46,268510,24
2025-10-11,47,141,64,1892671,41
2025-10-12,34,132,69,2623281,34
2025-10-13,7,56,29,746953,7
2025-10-14,5,14,24,231860,5
2025-10-15,7,42,40,787380,7
2025-10-16,22,109,56,1485510,19
2025-10-17,59,102,71,1014800,46
2025-10-18,44,81,56,880700,44
2025-10-19,15,104,49,1649574,15
2025-10-20,9,44,21,620070,9
2025-10-21,10,58,23,976150,9
2025-10-22,8,110,60,1674980,8
2025-10-23,8,83,47,1184980,8
2025-10-24,38,85,51,961570,37
2025-10-25,33,76,37,1040340,33
2025-10-26,12,27,29,374550,12
2025-10-27,3,5,3,143960,3
2025-10-28,8,9,6,188920,6
2025-10-29,3,6,4,65700,3
2025-10-30,8,13,9,365390,8
2025-10-31,23,29,23,385520,23
2025-11-01,20,40,20,619340,18
2025-11-02,19,39,18,687890,15
2025-11-03,7,19,10,507800,7
2025-11-04,1,4,2,44400,1
2025-11-05,6,3,1,42133,1
2025-11-06,0,3,1,42133,0
