date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-11-09,48,125,65,1961770,46
2025-11-10,60,149,100,2453490,60
2025-11-11,75,130,110,2261680,73
2025-11-12,70,114,86,2092430,67
2025-11-13,62,153,100,2524050,59
2025-11-14,83,187,100,2378479,82
2025-11-15,60,205,106,3020770,60
2025-11-16,66,149,101,3051375,65
2025-11-17,78,133,91,2727010,66
2025-11-18,54,136,91,1510570,51
2025-11-19,55,99,67,2126600,55
2025-11-20,63,135,105,1985410,63
2025-11-21,69,114,70,1905726,67
2025-11-22,90,213,108,3863532,86
2025-11-23,72,173,90,3640951,70
2025-11-24,49,95,56,1654650,48
2025-11-25,49,92,63,1272440,49
2025-11-26,43,94,64,610465,43
2025-11-27,60,90,98,1579790,59
2025-11-28,59,203,97,2503080,58
2025-11-29,53,184,100,4029416,52
2025-11-30,50,102,49,1876140,42
2025-12-01,36,63,38,987975,35
2025-12-02,24,39,28,574490,24
2025-12-03,25,45,31,509250,25
2025-12-04,32,130,64,1899360,32
2025-12-05,34,90,45,1718000,34
2025-12-06,40,118,65,3147136,40
2025-12-07,19,36,21,701650,18
2025-12-08,27,84,42,1436050,24
2025-12-09,23,73,45,1123970,23
2025-12-10,16,31,19,401610,16
2025-12-11,19,79,55,1476685,19
2025-12-12,25,55,30,1220070,23
2025-12-13,39,71,46,1319939,39
2025-12-14,21,87,49,1542250,21
2025-12-15,20,55,44,909850,20
2025-12-16,28,42,28,609460,28
2025-12-17,15,18,18,103400,15
2025-12-18,28,37,28,595410,28
2025-12-19,11,24,12,635610,11
2025-12-20,24,47,24,1241405,23
2025-12-21,15,41,27,628210,15
2025-12-22,19,25,20,464010,18
2025-12-23,22,40,24,868740,22
2025-12-24,19,21,19,372300,19
2025-12-25,26,37,27,627240,25
2025-12-26,35,56,34,1230621,26
2025-12-27,38,68,33,1416158,28
2025-12-28,22,60,32,1538830,22
2025-12-29,15,34,15,1831484,15
2025-12-30,9,23,9,869830,9
2025-12-31,23,55,23,1844944,23
2026-01-01,14,29,14,995610,14
2026-01-02,10,18,10,706100,10
2026-01-03,6,13,6,697450,6
2026-01-04,2,3,2,137400,2
2026-01-05,3,5,3,332260,3
2026-01-06,0,0,0,0,0
2026-01-07,12,13,12,759700,12
2026-01-08,7,10,7,408200,7
2026-01-09,10,19,10,442200,10
2026-01-10,9,27,12,622400,8
2026-01-11,9,34,11,721550,9
2026-01-12,4,13,5,197350,4
2026-01-13,5,5,5,36300,5
2026-01-14,11,14,11,171710,11
2026-01-15,7,8,7,85250,7
2026-01-16,7,12,8,76780,7
2026-01-17,15,27,15,576320,15
2026-01-18,11,17,12,171600,11
2026-01-19,4,8,4,187900,4
2026-01-20,1,8,3,105600,1
2026-01-21,0,0,0,0,0
2026-01-22,2,3,2,197400,2
2026-01-23,8,14,8,180400,8
2026-01-24,11,27,12,322740,10
2026-01-25,5,14,7,214500,5
2026-01-26,2,4,2,50930,2
2026-01-27,2,3,2,77430,2
2026-01-28,9,10,9,416600,9
2026-01-29,1,1,1,7260,1
2026-01-30,4,8,4,125400,4
2026-01-31,5,17,8,73260,5
2026-02-01,2,3,2,6600,2
2026-02-02,0,0,0,0,0
2026-02-03,0,0,0,0,0
2026-02-04,1,2,1,28600,1
2026-02-05,0,0,0,0,0
2026-02-06,1,2,1,96800,1
2026-02-07,2,5,2,282500,2
