date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-10-16,52,117,69,1627860,49
2025-10-17,87,190,125,2204650,73
2025-10-18,74,163,107,2324950,72
2025-10-19,51,145,82,2034764,48
2025-10-20,67,132,101,1937360,62
2025-10-21,51,133,94,1938875,49
2025-10-22,34,99,73,1496750,34
2025-10-23,56,140,94,1824020,53
2025-10-24,54,131,81,1675750,50
2025-10-25,71,189,113,2867530,71
2025-10-26,37,112,65,1716074,37
2025-10-27,53,97,75,1565345,49
2025-10-28,48,117,65,1549670,47
2025-10-29,50,99,63,1100980,49
2025-10-30,46,132,101,2046870,46
2025-10-31,68,140,79,2117270,64
2025-11-01,79,165,83,2940496,75
2025-11-02,77,152,75,2824835,67
2025-11-03,28,63,34,1244160,28
2025-11-04,30,85,53,1595490,30
2025-11-05,63,95,63,1222920,55
2025-11-06,63,120,94,1434510,63
2025-11-07,50,108,71,1757990,49
2025-11-08,55,231,115,3391815,55
2025-11-09,44,122,62,1886400,42
2025-11-10,38,129,79,2376790,38
2025-11-11,46,97,81,1630320,44
2025-11-12,51,95,67,1778180,48
2025-11-13,46,123,84,1704700,43
2025-11-14,77,183,94,2479449,76
2025-11-15,47,172,93,1738000,47
2025-11-16,67,155,102,3275655,66
2025-11-17,61,110,74,1803830,49
2025-11-18,32,111,69,914860,29
2025-11-19,44,88,56,1011460,44
2025-11-20,57,127,99,1644840,57
2025-11-21,59,98,60,1746066,57
2025-11-22,73,196,91,3594402,69
2025-11-23,64,166,82,3647521,62
2025-11-24,44,89,51,1687520,43
2025-11-25,24,66,38,832580,24
2025-11-26,20,66,41,358185,20
2025-11-27,36,66,74,1363560,35
2025-11-28,48,183,86,2218230,47
2025-11-29,39,155,86,3708496,38
2025-11-30,41,90,40,1621840,33
2025-12-01,24,49,26,1040845,23
2025-12-02,14,28,17,697330,13
2025-12-03,7,26,14,155440,7
2025-12-04,18,114,50,1712510,18
2025-12-05,16,59,27,1357150,16
2025-12-06,29,98,54,2807700,29
2025-12-07,12,27,14,430500,11
2025-12-08,21,76,36,1230680,18
2025-12-09,11,51,33,596420,11
2025-12-10,16,31,19,401610,16
2025-12-11,18,79,54,1722905,18
2025-12-12,21,50,27,1293910,20
2025-12-13,18,50,24,821750,18
2025-12-14,21,87,49,1562450,21
2025-12-15,7,33,31,603170,7
2025-12-16,8,13,8,122430,8
2025-12-17,10,13,13,63250,10
2025-12-18,19,27,19,517660,19
2025-12-19,9,21,10,531550,9
2025-12-20,29,42,23,699345,22
2025-12-21,11,46,29,615010,11
2025-12-22,7,10,10,90210,6
2025-12-23,10,20,12,489770,10
2025-12-24,11,12,11,212620,11
2025-12-25,20,32,21,674260,19
2025-12-26,34,53,33,809891,25
2025-12-27,41,72,36,1563508,31
2025-12-28,25,65,35,1776480,25
2025-12-29,12,27,12,1482684,12
2025-12-30,9,24,9,913830,9
2025-12-31,18,46,18,1527030,18
2026-01-01,10,29,10,1538670,10
2026-01-02,8,16,8,723010,8
2026-01-03,5,9,5,450750,5
2026-01-04,2,3,2,137400,2
2026-01-05,3,5,3,333250,3
2026-01-06,0,0,0,0,0
2026-01-07,5,5,5,564800,5
2026-01-08,1,4,1,265200,1
2026-01-09,6,11,6,220000,6
2026-01-10,8,24,11,357100,7
2026-01-11,4,22,6,283400,4
2026-01-12,4,11,4,157750,4
2026-01-13,0,0,0,0,0
2026-01-14,0,0,0,0,0
