date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-06-14,40,84,43,1634970,39
2025-06-15,47,99,62,1387384,36
2025-06-16,49,102,71,1199400,45
2025-06-17,40,54,45,918430,40
2025-06-18,51,113,83,1026810,49
2025-06-19,47,110,81,1126730,47
2025-06-20,39,74,60,1433240,39
2025-06-21,40,80,40,1688777,40
2025-06-22,23,192,98,2911700,23
2025-06-23,29,88,49,1172410,29
2025-06-24,40,67,65,945470,40
2025-06-25,22,24,21,272790,21
2025-06-26,42,119,87,1360290,40
2025-06-27,55,133,85,1735830,54
2025-06-28,54,176,91,2761180,54
2025-06-29,27,78,51,1242750,27
2025-06-30,24,114,62,1258240,24
2025-07-01,51,89,,1076880,31
2025-07-02,27,87,51,1102250,27
2025-07-03,28,71,56,777720,28
2025-07-04,25,45,30,701020,25
2025-07-05,44,82,48,1388910,44
2025-07-06,34,86,59,1128575,30
2025-07-07,26,69,48,633910,26
2025-07-08,34,40,37,473170,32
2025-07-09,19,46,29,293830,19
2025-07-10,20,58,45,721440,19
2025-07-11,20,37,22,726410,18
2025-07-12,24,65,33,1359080,24
2025-07-13,32,82,69,1388820,28
2025-07-14,31,43,37,614240,31
2025-07-15,21,38,44,500710,21
2025-07-16,25,34,31,401220,21
2025-07-17,19,63,55,717980,19
2025-07-18,39,101,59,1669060,38
2025-07-19,64,144,61,2197230,56
2025-07-20,41,119,69,1979706,41
2025-07-21,26,58,29,747449,26
2025-07-22,25,36,23,397120,23
2025-07-23,32,47,31,836821,30
2025-07-24,29,41,56,438370,27
2025-07-25,34,86,37,1295850,34
2025-07-26,41,90,43,1474760,40
2025-07-27,28,79,38,1035050,20
2025-07-28,25,61,29,882338,21
2025-07-29,29,49,32,799116,28
2025-07-30,14,28,18,267666,14
2025-07-31,22,57,25,731516,21
2025-08-01,73,178,76,2704395,71
2025-08-02,28,71,32,1154851,28
2025-08-03,16,63,18,846185,16
2025-08-04,11,15,11,306280,11
2025-08-05,19,39,18,586906,18
2025-08-06,14,38,16,352640,14
2025-08-07,19,29,19,411510,19
2025-08-08,37,74,38,1115340,37
2025-08-09,51,97,53,1719851,51
2025-08-10,45,103,47,1810525,44
2025-08-11,37,84,38,1529006,36
2025-08-12,31,62,35,1032810,30
2025-08-13,49,95,49,1682164,47
2025-08-14,35,79,34,1368744,32
2025-08-15,27,71,30,1293910,27
2025-08-16,31,79,33,1144530,31
2025-08-17,20,51,21,809220,20
2025-08-18,12,23,12,502900,12
2025-08-19,16,26,15,220150,15
2025-08-20,22,43,22,631160,21
2025-08-21,10,27,12,540100,10
2025-08-22,9,12,9,188650,9
2025-08-23,47,72,47,507400,47
2025-08-24,9,13,9,158220,9
2025-08-25,11,21,11,239366,11
2025-08-26,11,16,11,116010,11
2025-08-27,8,16,8,153630,8
2025-08-28,12,18,12,147530,12
2025-08-29,8,13,8,88250,8
2025-08-30,21,58,22,572030,21
2025-08-31,12,22,12,218160,12
2025-09-01,15,22,15,237500,15
2025-09-02,14,20,14,160530,14
2025-09-03,16,37,19,280760,16
2025-09-04,14,35,17,248500,14
2025-09-05,14,23,14,418000,14
2025-09-06,18,36,19,455440,18
2025-09-07,12,19,12,231340,12
2025-09-08,15,23,15,423200,15
2025-09-09,18,30,18,266100,18
2025-09-10,14,35,17,229100,14
2025-09-11,1,15,4,0,1
2025-09-12,3,1,1,20533,1
