date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-07-02,52,68,55,739680,47
2024-07-03,42,93,66,912850,38
2024-07-04,49,121,74,1549628,48
2024-07-05,39,78,46,1032645,37
2024-07-06,63,155,78,2293870,63
2024-07-07,33,76,39,833260,33
2024-07-08,52,55,47,615260,41
2024-07-09,39,86,60,1091510,38
2024-07-10,54,90,66,946430,43
2024-07-11,53,90,66,1013660,49
2024-07-12,46,126,89,1813115,45
2024-07-13,93,253,107,3911282,90
2024-07-14,70,218,103,3196752,70
2024-07-15,42,57,38,617364,37
2024-07-16,28,40,33,294194,28
2024-07-17,32,112,82,1246090,31
2024-07-18,50,100,88,1324170,48
2024-07-19,42,91,68,1327910,41
2024-07-20,61,132,63,1994462,60
2024-07-21,45,131,85,1953340,43
2024-07-22,38,91,45,979850,39
2024-07-23,37,73,49,847320,37
2024-07-24,28,69,49,664200,27
2024-07-25,41,60,46,765040,38
2024-07-26,62,166,89,2200180,63
2024-07-27,72,196,79,2836257,70
2024-07-28,73,198,115,2080404,65
2024-07-29,41,84,45,1115384,39
2024-07-30,39,75,52,882510,34
2024-07-31,39,70,43,654450,34
2024-08-01,91,270,117,4167734,86
2024-08-02,63,169,73,2264350,61
2024-08-03,82,249,98,3054920,81
2024-08-04,39,135,64,1849132,38
2024-08-05,44,91,42,1179987,39
2024-08-06,45,92,49,1253721,44
2024-08-07,41,119,58,1402480,39
2024-08-08,29,47,30,778370,28
2024-08-09,66,171,104,2613162,62
2024-08-10,91,218,119,3422053,84
2024-08-11,99,268,140,4107033,91
2024-08-12,75,189,102,3223183,70
2024-08-13,71,178,90,3010884,60
2024-08-14,46,165,93,2384727,44
2024-08-15,38,104,65,1421997,37
2024-08-16,54,128,74,1874231,52
2024-08-17,32,109,57,1404567,32
2024-08-18,26,84,59,1153562,26
2024-08-19,49,85,54,1439947,41
2024-08-20,27,60,41,605380,26
2024-08-21,23,60,61,592660,20
2024-08-22,25,95,68,1470070,23
2024-08-23,25,119,56,1727258,24
2024-08-24,33,97,49,1306000,33
2024-08-25,33,109,94,1397740,31
2024-08-26,29,116,82,1611920,26
2024-08-27,48,77,86,835230,48
2024-08-28,23,92,76,1044140,21
2024-08-29,34,66,74,810950,32
2024-08-30,24,53,26,690270,23
2024-08-31,19,59,31,800610,19
2024-09-01,25,98,53,1568060,20
2024-09-02,18,29,19,254230,15
2024-09-03,21,43,27,475560,21
2024-09-04,24,60,40,532520,24
2024-09-05,41,73,54,2087260,40
2024-09-06,39,70,64,678550,39
2024-09-07,21,80,39,972680,21
2024-09-08,29,75,35,935280,27
2024-09-09,10,45,34,712880,10
2024-09-10,9,29,12,222800,9
2024-09-11,36,59,39,247330,36
2024-09-12,43,96,60,530850,42
2024-09-13,63,99,82,1089220,56
2024-09-14,88,133,78,1742351,72
2024-09-15,65,143,80,1788311,65
2024-09-16,11,57,31,821150,10
2024-09-17,24,52,31,278950,24
2024-09-18,11,34,15,258600,11
2024-09-19,16,33,17,249520,13
2024-09-20,52,73,56,639740,51
2024-09-21,41,80,60,1440840,36
2024-09-22,24,56,31,931100,24
2024-09-23,8,35,19,232500,8
2024-09-24,24,16,12,113780,12
2024-09-25,39,68,48,387980,39
2024-09-26,42,80,61,507580,40
2024-09-27,43,70,43,950550,37
2024-09-28,37,58,38,556770,37
2024-09-29,8,17,8,612500,8
