date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-27,85,220,119,3357843,83
2026-03-28,93,221,106,3708269,92
2026-03-29,80,218,113,3676001,80
2026-03-30,79,133,80,2045817,71
2026-03-31,34,78,49,1026032,34
2026-04-01,162,124,82,1823405,60
2026-04-02,48,86,59,1358030,47
2026-04-03,55,133,90,1976320,49
2026-04-04,49,130,66,2353650,48
2026-04-05,50,88,57,1393860,39
2026-04-06,40,104,69,1535530,40
2026-04-07,66,114,80,1502380,66
2026-04-08,48,131,101,1748967,44
2026-04-09,28,76,64,1218476,28
2026-04-10,41,107,65,1317636,41
2026-04-11,47,111,61,2067134,47
2026-04-12,54,125,87,1946570,40
2026-04-13,47,125,101,1731480,39
2026-04-14,39,90,63,1249420,37
2026-04-15,37,87,61,1650120,35
2026-04-16,47,133,98,1795313,44
2026-04-17,35,128,90,1929473,35
2026-04-18,96,172,103,2187527,94
2026-04-19,74,147,95,1959232,62
2026-04-20,58,162,114,2210430,58
2026-04-21,68,130,96,1762767,64
2026-04-22,45,67,72,697360,45
2026-04-23,51,167,114,2456980,51
2026-04-24,51,141,94,1911075,51
2026-04-25,65,103,84,1707834,62
2026-04-26,47,136,98,1757930,46
2026-04-27,43,69,66,839660,43
2026-04-28,18,86,55,1368774,17
2026-04-29,36,53,52,665005,27
2026-04-30,35,104,76,1590445,35
2026-05-01,116,92,59,1651920,51
2026-05-02,46,132,74,2680088,42
2026-05-03,69,162,97,3749228,65
2026-05-04,56,134,96,3106294,52
2026-05-05,33,82,64,1838940,32
2026-05-06,19,29,22,391655,18
2026-05-07,15,28,20,353140,15
2026-05-08,24,69,43,1053750,23
2026-05-09,22,119,47,2101050,22
2026-05-10,30,36,21,387474,18
2026-05-11,23,64,39,821934,16
2026-05-12,39,145,80,1843914,38
2026-05-13,20,47,29,634544,17
2026-05-14,19,55,33,517060,19
2026-05-15,42,61,51,765290,42
2026-05-16,72,234,134,1353080,72
2026-05-17,50,159,87,2347660,37
2026-05-18,21,116,63,1350740,21
2026-05-19,30,74,50,734400,30
2026-05-20,21,43,30,194725,21
2026-05-21,28,56,36,500815,27
2026-05-22,22,58,40,816040,22
2026-05-23,54,129,70,2613657,51
2026-05-24,41,46,35,578170,29
2026-05-25,18,91,66,1198230,18
2026-05-26,22,56,44,630350,22
2026-05-27,17,42,29,211140,17
2026-05-28,21,73,63,746550,21
2026-05-29,34,127,66,2329110,29
2026-05-30,25,105,59,1572240,25
2026-05-31,19,24,19,245270,19
2026-06-01,21,69,38,682520,18
2026-06-02,23,60,43,556020,23
2026-06-03,11,51,36,462320,11
2026-06-04,28,97,60,1210606,23
2026-06-05,13,51,39,786966,12
2026-06-06,13,49,19,953936,13
2026-06-07,11,15,12,103290,11
2026-06-08,13,89,63,912670,13
2026-06-09,10,11,10,188750,10
2026-06-10,28,29,28,283810,28
2026-06-11,21,124,67,1232000,21
2026-06-12,11,17,12,197010,11
2026-06-13,56,185,94,2653175,56
2026-06-14,8,49,29,624580,8
2026-06-15,12,90,49,1264620,11
2026-06-16,3,8,8,44000,3
2026-06-17,14,31,20,56430,14
2026-06-18,8,26,30,100430,8
2026-06-19,39,66,39,222000,39
2026-06-20,50,128,62,1358470,50
2026-06-21,5,17,8,231000,5
2026-06-22,2,32,26,497200,2
2026-06-23,1,15,4,0,1
2026-06-24,2,4,2,72600,2
2026-06-25,5,24,8,422300,5
