date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-19,46,114,86,1933208,43
2025-03-20,62,199,116,3031833,61
2025-03-21,70,168,104,2743040,68
2025-03-22,74,170,83,3198830,74
2025-03-23,49,119,76,1872510,48
2025-03-24,54,107,84,1413470,50
2025-03-25,70,121,101,1790404,67
2025-03-26,67,148,107,1715280,61
2025-03-27,63,118,99,1179610,59
2025-03-28,46,125,87,1434298,44
2025-03-29,77,189,85,3250247,76
2025-03-30,40,106,62,1604805,39
2025-03-31,36,49,38,452090,35
2025-04-01,34,40,32,473560,31
2025-04-02,29,63,52,864370,29
2025-04-03,30,44,32,597000,30
2025-04-04,59,128,80,928000,59
2025-04-05,47,98,52,1476770,47
2025-04-06,35,59,38,841910,35
2025-04-07,42,63,36,930790,35
2025-04-08,29,52,35,681140,29
2025-04-09,19,42,25,672080,19
2025-04-10,28,38,31,520850,28
2025-04-11,25,50,28,806500,25
2025-04-12,57,173,99,2884650,57
2025-04-13,65,131,92,1908550,61
2025-04-14,24,36,24,633810,23
2025-04-15,24,92,41,1599380,23
2025-04-16,32,56,36,1007770,32
2025-04-17,16,25,24,203150,16
2025-04-18,31,88,43,1617205,29
2025-04-19,66,106,73,1604830,67
2025-04-20,29,67,54,1028480,28
2025-04-21,27,48,26,760350,25
2025-04-22,21,41,23,688120,18
2025-04-23,23,68,50,903890,23
2025-04-24,26,90,64,1286440,25
2025-04-25,20,59,36,878460,20
2025-04-26,41,72,42,1392110,40
2025-04-27,31,55,35,1182950,31
2025-04-28,32,52,35,942690,31
2025-04-29,29,53,33,925372,28
2025-04-30,25,38,26,716140,25
2025-05-01,28,44,29,935630,28
2025-05-02,28,44,29,754740,28
2025-05-03,69,125,65,2507327,64
2025-05-04,51,119,55,2279536,51
2025-05-05,17,46,20,1447030,17
2025-05-06,8,15,8,337640,8
2025-05-07,5,9,5,235730,5
2025-05-08,15,52,32,802340,10
2025-05-09,29,42,31,514970,29
2025-05-10,26,59,28,747720,24
2025-05-11,7,26,10,168830,7
2025-05-12,9,25,12,105440,8
2025-05-13,11,53,37,579180,11
2025-05-14,14,20,14,233030,14
2025-05-15,21,61,34,937070,21
2025-05-16,25,109,65,1502700,25
2025-05-17,78,253,141,3378700,78
2025-05-18,21,78,45,1212090,20
2025-05-19,9,38,18,585190,8
2025-05-20,18,38,27,503470,18
2025-05-21,23,37,26,401400,23
2025-05-22,16,38,20,289430,16
2025-05-23,24,29,24,210210,24
2025-05-24,37,58,36,592557,35
2025-05-25,12,45,35,630606,12
2025-05-26,13,48,36,618906,13
2025-05-27,10,25,13,178100,10
2025-05-28,8,22,11,59320,8
2025-05-29,13,30,16,538000,13
2025-05-30,9,16,9,336650,9
2025-05-31,15,34,38,786650,15
2025-06-01,11,52,33,781180,11
2025-06-02,10,59,30,632660,10
2025-06-03,25,37,49,629430,24
2025-06-04,4,10,29,94850,4
2025-06-05,8,22,30,331800,8
2025-06-06,7,44,33,685950,7
2025-06-07,10,35,12,186400,10
2025-06-08,6,9,6,92060,6
2025-06-09,5,19,8,29910,5
2025-06-10,3,8,3,120100,3
2025-06-11,8,22,11,40000,8
2025-06-12,10,24,13,52650,10
2025-06-13,6,9,5,44450,5
2025-06-14,12,30,14,464200,12
2025-06-15,7,9,7,82680,7
2025-06-16,4,21,7,241400,3
2025-06-17,0,0,0,0,0
